2019-09-09 14:07:28,b'What happen to #MRK and #MSFT',3
2019-09-09 13:26:50,b'Best in the Bleep!! Highest scorers in this afternoons @ebbwfawr Yr8 PE group! #topperfomers #topsathletes #msft https://t.co/3jjRnR5F7w',858
2019-09-09 13:25:07,b'Amazing performances from these @ebbwfawr yr8 pupils in the bleep test this afternoon #toprunners #teamebbw #msft https://t.co/g0Y7p91mQc',858
2019-09-09 12:42:23,"b'RT @schestowitz: People tell me about the #nytimes #MSFT ""Fluff Piece"".\nThis is common (from NY Times). Better to just ignore, IMHO.\n#BillG\xe2\x80\xa6'",7919
2019-09-09 10:17:23,b'Comparing Bull/Bear Strength:\nPrice to daily EMA50:\n\n  #NDX  2.2%\n  #SPX  1.92%\n  #DJI  1.74%\n\n  #AMZN  -0.28%\xe2\x80\xa6 https://t.co/6IgWG6A0vW',396
2019-09-09 09:53:46,b'Best in the Bleep!! Highest scorers in this mornings @ebbwfawr Yr7 PE group! #topperfomers #topsathletes #msft https://t.co/SvaTI3uIFE',858
2019-09-09 09:52:26,b'Fantastic effort from these @ebbwfawr year 7 pupils in the bleep test. Top scorers!!!  #topperfomers #topsathletes\xe2\x80\xa6 https://t.co/jfol4368FI',858
2019-09-09 08:37:37,"b'RT @schestowitz: People tell me about the #nytimes #MSFT ""Fluff Piece"".\nThis is common (from NY Times). Better to just ignore, IMHO.\n#BillG\xe2\x80\xa6'",1844
2019-09-09 08:33:44,"b'People tell me about the #nytimes #MSFT ""Fluff Piece"".\nThis is common (from NY Times). Better to just ignore, IMHO.\xe2\x80\xa6 https://t.co/xSsIlwXECw'",7919
2019-09-09 08:23:12,"b'RT @equitybulls: Infosys Collaborates with Microsoft to Enable Digital Transformation for JG Summit Holdings, Inc, Philippines\n\n#MSFT #Micr\xe2\x80\xa6'",2628
2019-09-09 08:19:38,"b'RT @equitybulls: Infosys Collaborates with Microsoft to Enable Digital Transformation for JG Summit Holdings, Inc, Philippines\n\n#MSFT #Micr\xe2\x80\xa6'",892
2019-09-09 08:16:13,"b'Infosys Collaborates with Microsoft to Enable Digital Transformation for JG Summit Holdings, Inc, Philippines\xe2\x80\xa6 https://t.co/MI5WQqiozH'",8378
2019-09-09 04:22:01,b'Genius of all sales mens ships Bill Gates created the biblical golden COW in multilevel Marketing of the Stanford-C\xe2\x80\xa6 https://t.co/BmHPEmEKdL',583
2019-09-09 03:48:36,b'Week 2 of options trading: +22.56% since beginning my journey \xf0\x9f\xa5\xb0\xf0\x9f\x93\x88\xf0\x9f\xa4\x91 \n\nHit the like button if you would love for me to\xe2\x80\xa6 https://t.co/u9zVYBpCIf',122
2019-09-08 19:57:33,"b""Microsoft Offices' support for other cloud providers is AMAZINGLY BAD on Windows (which you need for better Auto Sa\xe2\x80\xa6 https://t.co/o2OUXlhQEb""",940
2019-09-08 19:02:09,"b'Now Playing Baauer, msft - Sow (msft edit) @baauer, #msft'",4912
2019-09-08 18:52:27,"b'@MSLearning dear #MSFT team, during @MS_Ignite Mumbai, I had received couple of discount coupons for free\xe2\x80\xa6 https://t.co/NecRwoUdCl'",19
2019-09-08 17:54:31,"b'RT @EltonSwann: Great show for @BandHsbr tonight. Great fans, honored to play live music with great musicians Yes, between working as a ful\xe2\x80\xa6'",729
2019-09-08 17:13:56,"b'RT @EltonSwann: Great show for @BandHsbr tonight. Great fans, honored to play live music with great musicians Yes, between working as a ful\xe2\x80\xa6'",321
2019-09-08 17:12:38,b'\xf0\x9f\x92\xaf\xf0\x9f\x94\x9b\xf0\x9f\x96\xa5@Microsoft: Wunderlist founder wants to buy his app back from Microsoft https://t.co/kTxkAS10wC $MSFT #Microsoft\xe2\x80\xa6 https://t.co/9dthUquVGX',1989
2019-09-08 17:07:02,b'On my way to Frankfurt by train to deliver an App in day tommorow @ the #msft office.\nPassing the time by playing t\xe2\x80\xa6 https://t.co/wEtdbu4i5F',491
2019-09-08 11:55:00,"b'3 #ArtificialIntelligence Stocks to Buy: #MSFT, #UPS and #PANW #microsoft #ai #ml #investing  https://t.co/yLbcxb7SfW'",197
2019-09-08 06:00:36,b'#Microsoft MVPs are an invaluable source of knowledge and inspiration in the ecosystem. Hit follow on these #msft m\xe2\x80\xa6 https://t.co/IMEGe4Raoi',3186
2019-09-08 06:00:24,"b'Great show for @BandHsbr tonight. Great fans, honored to play live music with great musicians Yes, between working\xe2\x80\xa6 https://t.co/ziGABBRZhY'",178
2019-09-07 23:56:25,b'Ok so I have watched #microsofthemusical several times it\xe2\x80\x99s that awesome! Great job #msft interns!!!',55
2019-09-07 22:00:04,"b""Director of MIT's Media Lab steps down over Epstein ties $MSFT #MSFT #Technology #Crime #Humantrafficking https://t.co/haIlpOaRxU""",6393
2019-09-07 20:58:20,"b'Anything is possible with the right talent, culture and environment. #MSFT is a good example. Great job intens https://t.co/SRwGdJRtRx'",479
2019-09-07 20:49:00,b'RT @YungCrypt0: $MSFT in a huge ascending wedge - #MSFT chart https://t.co/LasPtxK3og',321
2019-09-07 20:46:41,b'So incredibly clever &amp; entertaining!  Listen for the line about the phone \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nBut the primary messages about dreame\xe2\x80\xa6 https://t.co/iYZG0ctFOc',1310
2019-09-07 17:30:00,"b'#HedgeFund manager #Tiger Global Management, Chase #Coleman top buys of #Q22019, #Microsoft Corp. #MSFT https://t.co/CoDrj4m0S5'",31408
2019-09-07 15:57:44,"b'This chart is so ridiculous. Looks like distribution, and about to be a stop hunt towards $150 before the drop. $10\xe2\x80\xa6 https://t.co/zl9nykO2d4'",42
2019-09-07 12:14:20,b'It is all about helping #MSFT make more money in India with easier permits - the dark side of the Foundation. What\xe2\x80\xa6 https://t.co/Z88b2HNp7W',50
2019-09-07 12:06:20,b'RT @magrom: What a brilliant piece of work - Microsoft the Musical - made by Microsoft employees ro show how your dreams become true #msft\xe2\x80\xa6',2679
2019-09-07 08:57:00,b'What a brilliant piece of work - Microsoft the Musical - made by Microsoft employees ro show how your dreams become\xe2\x80\xa6 https://t.co/tvBueIogKJ',6320
2019-09-07 05:26:31,b'RT @arez_21: End of day #22 positions and results  \n\nCurrently holding #AMZN #DIS #MSFT #OKTA #TWLO #SPX https://t.co/Oz9ZySbplA',3825
2019-09-07 01:31:29,b'@bdsams Pretty awesome #msft !!!',55
2019-09-07 01:17:01,b'Clever and entertaining \xe2\x81\xa6@Microsoft\xe2\x81\xa9 \xe2\x81\xa6@Windows\xe2\x81\xa9 #microsoft #windows #billgates #msft \xe2\x81\xa6@BillGates\xe2\x81\xa9 #interns #xbox\xe2\x80\xa6 https://t.co/DTXgBDBwo5',141
2019-09-06 23:38:40,b'RT @tq_equities: $MSFT breaks below key technical support level: https://t.co/F3WAsjQxCx\nSentiment: Neutral #MSFT #Microsoft',2095
2019-09-06 21:19:36,b'Microsoft The Musical - made by 2019 #msft interns. It is so incredibly hilarious that you should definitely watch\xe2\x80\xa6 https://t.co/RXFjembZvg',2692
2019-09-06 21:09:49,b'End of day #22 positions and results  \n\nCurrently holding #AMZN #DIS #MSFT #OKTA #TWLO #SPX https://t.co/Oz9ZySbplA',156
2019-09-06 20:25:09,b'$MSFT breaks below key technical support level: https://t.co/F3WAsjQxCx\nSentiment: Neutral #MSFT #Microsoft',216
2019-09-06 20:23:37,b'#Paul #Allen\xe2\x80\x99s #Mega #Yacht Is on the Market for $325.5-M: $#MSFT Microsoft (NYSE:MSFT) co\xe2\x80\xa6 https://t.co/u1PjcEhV6K',45384
2019-09-06 18:38:10,b'RT @MalwareRE: Remember not long ago when one of the first things you did after installing Windows was to install a 3rd party AV?\n\nDec. 201\xe2\x80\xa6',98
2019-09-06 15:29:32,b'The Latest: Anti-monopoly group praises state Facebook probe $MSFT #MSFT #Technology #Monopolyandantitrust\xe2\x80\xa6 https://t.co/xt1OOsbgMs',6393
2019-09-06 14:36:52,"b'RT @sjoerdapp: \xf0\x9f\x92\xaf\xf0\x9f\x94\x9b\xf0\x9f\x96\xa5@Microsoft: Fancy Zones, a tiling window manager from Microsoft https://t.co/90uJ09AgC8 $MSFT #Microsoft #Technology #Tec\xe2\x80\xa6'",2095
2019-09-06 14:18:43,"b'RT @sjoerdapp: \xf0\x9f\x92\xaf\xf0\x9f\x94\x9b\xf0\x9f\x96\xa5@Microsoft: Fancy Zones, a tiling window manager from Microsoft https://t.co/90uJ09AgC8 $MSFT #Microsoft #Technology #Tec\xe2\x80\xa6'",137
2019-09-06 14:17:43,"b'\xf0\x9f\x92\xaf\xf0\x9f\x94\x9b\xf0\x9f\x96\xa5@Microsoft: Fancy Zones, a tiling window manager from Microsoft https://t.co/90uJ09AgC8 $MSFT #Microsoft\xe2\x80\xa6 https://t.co/ADs4VaF7N2'",1989
2019-09-06 12:18:38,"b'RT @sjoerdapp: \xf0\x9f\x92\xaf\xf0\x9f\x94\x9b\xf0\x9f\x96\xa5@Microsoft: Richard Stallman at Microsoft (no, we do not dream) https://t.co/36mUmYUplf $MSFT #Microsoft #Technology #Tec\xe2\x80\xa6'",137
2019-09-06 12:17:26,"b'\xf0\x9f\x92\xaf\xf0\x9f\x94\x9b\xf0\x9f\x96\xa5@Microsoft: Richard Stallman at Microsoft (no, we do not dream) https://t.co/36mUmYUplf $MSFT #Microsoft\xe2\x80\xa6 https://t.co/M0j37CoozZ'",1989
2019-09-06 12:00:15,b'Microsoft PowerToys 0.11.0 Preview has garnered quite a bit of interest. Did you use the classic PowerToys and have\xe2\x80\xa6 https://t.co/RPLAPhM0oO',12916
2019-09-06 11:21:26,b'#Autochartist #MSFT #AscendingTriangle #Bullish \nMicrosoft Corporation has broken through the resistance line of a\xe2\x80\xa6 https://t.co/6l7SflbrdR',11563
2019-09-06 08:34:45,b'Microsoft target + $150  - #MSFT chart https://t.co/yClMgiZyHD',63
2019-09-06 07:48:42,"b'#MSFT building a base, keep it in your watch list and wait for more tight in price action and breakout'",43
2019-09-06 01:55:45,b'RT @arez_21: End of lucky day #21 unloaded a bunch of positions today and added a bit to #MSFT \xe2\x80\x94- #AMZN #IBM #AVGO #OKTA #PANW #QRVO #TWLO\xe2\x80\xa6',3825
2019-09-06 00:58:00,b'VIDEO: Tech giants meet with government agencies to talk 2020 election security #2020Election #Voting #VoterFraud\xe2\x80\xa6 https://t.co/j9aqb3RAcr',9846
2019-09-06 00:35:31,b'RT @cloud_total: Learn how to deploy a Dynamics 365 for Finance and Operations onebox (VM) to Azure using the Lifecycle Services (LCS) port\xe2\x80\xa6',2744
2019-09-05 23:15:03,b'Microsoft Fortune Helps Social Good Organization Harness Technology - The Chronicle of Philanthropy\xe2\x80\xa6 https://t.co/yMw7ATITWT',668
2019-09-05 23:10:04,b'Microsoft Releases New Surface Pro Firmware Updates https://t.co/NPFMto0wbf\n#Microsoft #MicrosoftSurface #MSSurface\xe2\x80\xa6 https://t.co/EwT4mdB1Qi',336
2019-09-05 21:48:24,"b'\xf0\x9f\x92\xaf\xf0\x9f\x94\x9b\xf0\x9f\x96\xa5@Microsoft: PowerToys \xe2\x80\x93 Utilities to make Windows 10 more productive, by Microsoft https://t.co/JzYpVmsduS $MSFT\xe2\x80\xa6 https://t.co/rc3bx1yInY'",1989
2019-09-05 21:24:01,b'$MSFT climbs to highest close since July 30th: https://t.co/ReTGhqF6gB\nSentiment: Bullish #MSFT #Microsoft',216
2019-09-05 21:15:06,b'Microsoft Fortune Helps Social Good Organization Harness Technology - The Chronicle of Philanthropy\xe2\x80\xa6 https://t.co/C3xMjhLfTb',336
2019-09-05 21:10:05,b'Microsoft Releases New Surface Pro Firmware Updates https://t.co/OSE5Q0QspL\n#Microsoft #MicrosoftSurface #MSSurface\xe2\x80\xa6 https://t.co/ffZJVOYQBe',668
2019-09-05 20:26:54,b'End of lucky day #21 unloaded a bunch of positions today and added a bit to #MSFT \xe2\x80\x94- #AMZN #IBM #AVGO #OKTA #PANW\xe2\x80\xa6 https://t.co/WoMumOaTHF',3825
2019-09-05 20:26:04,b'End of lucky day #21 unloaded a bunch of positions today and added a bit to #MSFT \xe2\x80\x94- #AMZN #IBM #AVGO #OKTA #PANW\xe2\x80\xa6 https://t.co/bZpvd1B3s3',156
2019-09-05 19:56:27,b'David White hosts the Power Trading Hour for Thursday on @TFNN\nDavid will discuss #MSFT $MU $BA $TLT $GLD $GOOGL\xe2\x80\xa6 https://t.co/aDBmeoZ54C',76108
2019-09-05 19:40:05,"b'Microsoft PowerToys 0.11.0 Preview is now out, though not much to look at currently. You decide -\xe2\x80\xa6 https://t.co/CEGBpa3Fbd'",12916
2019-09-05 19:33:50,b'RT @Mortezae: Liquidware is the proud #platinumsponsor of the #UKCitrixUg in #glasgow. At 11:45am George Swain will be presenting what the\xe2\x80\xa6',37
2019-09-05 19:29:37,b'Modernize employee experience with this no-code chatbot in Teams\n\n#MicrosoftTeams #Office365 #Microsoft #Teams\xe2\x80\xa6 https://t.co/M71gpdWkV0',54
2019-09-05 19:10:08,"b'New Microsoft app icons spotted for Groove Music, To-Do, Solitaire, and Weather - OnMSFT | https://t.co/Flodz5W241\xe2\x80\xa6 https://t.co/It1CnPofaT'",336
2019-09-05 18:37:12,"b'RT @GeekTrainer: Good morning, San Francisco! How about we all meet at the @MSFTReactor and chat about AI? #MSFT #MSFTReactor #cognitiveser\xe2\x80\xa6'",1212
2019-09-05 18:36:05,b'Added today #MSFT #Microsoft https://t.co/Smd63dH7gD',156
2019-09-05 18:34:48,b'Easy to identify and simple rule of symmetry break here in $MSFT #MSFT #Microsoft https://t.co/GbhubpXyXz',156
2019-09-05 17:43:11,"b'RT @GeekTrainer: Good morning, San Francisco! How about we all meet at the @MSFTReactor and chat about AI? #MSFT #MSFTReactor #cognitiveser\xe2\x80\xa6'",1045
2019-09-05 17:15:08,"b'New Microsoft app icons spotted for Groove Music, To-Do, Solitaire, and Weather - OnMSFT | https://t.co/CO16iUOw0R\xe2\x80\xa6 https://t.co/fP0D1MdW5k'",668
2019-09-05 17:09:56,"b'https://t.co/7X3P17n3Ys Another nail in the coffin for #MSFT #Windows Embedded The ""Cloud First, Mobile First"" has\xe2\x80\xa6 https://t.co/uC4mGNUDdR'",50
2019-09-05 15:30:25,"b""Microsoft and Qualcomm's Vision AI Developer Kit hits general availability | Windows Central\xe2\x80\xa6 https://t.co/QPyy4hPjXO""",336
2019-09-05 15:02:01,b'The Brokers at GSIMarkets whould like to inform you that: Microsoft Corp (MSFT) stock rose by 1.6057%! Currently pr\xe2\x80\xa6 https://t.co/y4qF02q6uX',534
2019-09-05 15:00:10,b'Microsoft buys cloud-migration specialist Movere \n#MSFT #CloudMigration\nhttps://t.co/T7DiDlxVaK',226
2019-09-05 14:55:45,b'RT @Mirazon: Top web browsers 2019: Edge edges up\n#MSFT #Edge\nhttps://t.co/K5z1JJoBO2',226
2019-09-05 14:54:23,"b'RT @GeekTrainer: Good morning, San Francisco! How about we all meet at the @MSFTReactor and chat about AI? #MSFT #MSFTReactor #cognitiveser\xe2\x80\xa6'",8094
2019-09-05 14:54:18,b'Automate More Across @Microsoft Cloud: Office 365 and Dynamics 365 \n\nhttps://t.co/GJPLJ1q8NB\n\n#microsoftazure\xe2\x80\xa6 https://t.co/T3nudZr2Xr',22
2019-09-05 14:50:02,b'Top web browsers 2019: Edge edges up\n#MSFT #Edge\nhttps://t.co/K5z1JJoBO2',646
2019-09-05 14:43:12,"b'Good morning, San Francisco! How about we all meet at the @MSFTReactor and chat about AI? #MSFT #MSFTReactor\xe2\x80\xa6 https://t.co/sUjc47FyFy'",9496
2019-09-05 14:27:48,b'$MSFT #MSFT Microsoft . Tiene CEDEAR https://t.co/JGFRKwHYVg',21
2019-09-05 13:36:34,b'@vinodpoojary7 @MSFT365Status Aaaa another \xf0\x9f\x92\xa9 result of the cheap greedy #microsoft strategy to sqeeeze any $ from t\xe2\x80\xa6 https://t.co/OEbidkHdFp',21
2019-09-05 13:25:04,"b""Microsoft and Qualcomm's Vision AI Developer Kit hits general availability | Windows Central\xe2\x80\xa6 https://t.co/asK4w0QIvG""",668
2019-09-05 12:48:58,b'Looks like we\xe2\x80\x99ll get a great open this morning  #AMZN #IBM #AVGO #ABG #MSFT #OKTA #PANW #QRVO #TWLO #TWTR #SPX https://t.co/VaJbVK7sFw',156
2019-09-05 10:48:26,b'RT @Mortezae: Liquidware is the proud #platinumsponsor of the #UKCitrixUg in #glasgow. At 11:45am George Swain will be presenting what the\xe2\x80\xa6',202
2019-09-05 09:30:37,b'Liquidware is the proud #platinumsponsor of the #UKCitrixUg in #glasgow. At 11:45am George Swain will be presenting\xe2\x80\xa6 https://t.co/LreGs2AzsO',267
2019-09-05 08:30:01,b'Want to know how the #Movere founders feel about the #MSFT aquisition https://t.co/EBK52Z8fyA',626
2019-09-05 07:29:23,b'RT @pcgeek86: Detecting Text Patterns with Regular Expressions in #PowerShell https://t.co/oD7kIQBpRh #Microsoft #msft https://t.co/0B4DH6J\xe2\x80\xa6',172
2019-09-05 04:56:16,b'RT @pcgeek86: Detecting Text Patterns with Regular Expressions in #PowerShell https://t.co/oD7kIQBpRh #Microsoft #msft https://t.co/0B4DH6J\xe2\x80\xa6',747
2019-09-05 03:18:04,"b""RT @CRMPortal: Microsoft's Vision AI Developer Kit is now generally available | VentureBeat https://t.co/S4qFjuWOE1\n#Microsoft #AI #Artific\xe2\x80\xa6""",352
2019-09-05 03:10:44,b'We are very excited to be launching Multi-Entity Management for D365 Business Central in the United Kingdom! \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x92\x82\xe2\x80\xa6 https://t.co/mvSDqzmuHm',33
2019-09-05 02:40:50,b'RT @WGA_CONSULTING: Revenue generated each hour:\n#Amazon $29.0 million per hour\n#Apple     $24.6 million per hour\n#Google   $17.8 million p\xe2\x80\xa6',608
2019-09-05 02:40:38,b'Revenue generated each hour:\n#Amazon $29.0 million per hour\n#Apple     $24.6 million per hour\n#Google   $17.8 milli\xe2\x80\xa6 https://t.co/weXHtmtUSp',1354
2019-09-04 23:30:59,"b""Make sure you're choosing the right #EDI vendor with this simple checklist. #ERP #Macola #MSFT #MSDyn #EDIMadeSimple https://t.co/FZl8ZLcSTv""",2058
